playerID,nameFirst,nameLast,nameGiven
baineha01,Harold,Baines,Harold Douglas
bainlo01,Loren,Bain,Herbert Loren
bairdal01,Al,Baird,Albert Wells
bairdbo01,Bob,Baird,Robert Allen
bairddo01,Doug,Baird,Howard Douglas
bairdo01,Doug,Bair,Charles Douglas
baislje01,Jeff,Baisley,Jeffrey Scot
bajenje01,Jeff,Bajenaru,Jeffrey Michael
bakelje01,Jersey,Bakley,Edward Enoch
bakenda01,Dave,Bakenhaster,David Lee
bakeral01,Al,Baker,Albert Jones
bakerbi01,Bill,Baker,William Presley
bakerbo01,Bock,Baker,Charles
bakerch01,Charlie,Baker,Charles Arthur
bakerch02,Chuck,Baker,Charles Joseph
bakerda01,Dave,Baker,David Glenn
bakerde01,Del,Baker,Delmer David
bakerdo01,Doug,Baker,Douglas Lee
bakerdu01,Dusty,Baker,Johnnie B.
bakerer01,Ernie,Baker,Earnest Gould
bakerfl01,Floyd,Baker,Floyd Wilton
bakerfr01,Home Run,Baker,John Franklin
bakerfr02,Frank,Baker,Frank
bakerfr03,Frank,Baker,Frank Watts
bakerge01,George,Baker,George F.
bakerge02,Gene,Baker,Eugene Walter
bakerho01,Howard,Baker,Howard Francis
bakerja01,Jack,Baker,Jack Edward
bakerje01,Jesse,Baker,Jesse Ormond
bakerje02,Jesse,Baker,Jesse
bakerje03,Jeff,Baker,Jeffrey Glen
bakerjo01,John,Baker,John David
bakerki01,Kirtley,Baker,Kirtley
bakerne01,Neal,Baker,Neal Vernon
bakerno01,Norm,Baker,Norman Leslie
bakerph01,Phil,Baker,Philip
bakersc01,Scott,Baker,Scott
bakersc02,Scott,Baker,Timothy Scott
bakerst01,Steve,Baker,Steven Byrne
bakerto01,Tom,Baker,Thomas Calvin
bakerto02,Tom,Baker,Thomas Henry
bakertr01,Tracy,Baker,Trace Lee
bakopa01,Paul,Bako,Gabor Paul
balasmi01,Mike,Balas,Mitchell Francis
balazjo01,John,Balaz,John Lawrence
balbost01,Steve,Balboni,Stephen Charles
balcebo01,Bobby,Balcena,Robert Rudolph
baldero01,Rocco,Baldelli,Rocco Dan
baldsja01,Jack,Baldschun,Jack Edward
baldwbi01,Billy,Baldwin,Robert Harvey
baldwda01,Dave,Baldwin,David George
baldwfr01,Frank,Baldwin,Frank DeWitt
baldwha01,Harry,Baldwin,Howard Edward
baldwhe01,Henry,Baldwin,Henry Clay
baldwja01,James,Baldwin,James
baldwje01,Jeff,Baldwin,Jeffrey Allen
baldwki01,Kid,Baldwin,Clarence Geoghan
baldwla01,Lady,Baldwin,Charles B.
baldwma01,Mark,Baldwin,Marcus Elmore
baldwof01,Orson,Baldwin,Orson Frederick
baldwre01,Reggie,Baldwin,Reginald Conrad
baldwri01,Rick,Baldwin,Rickey Alan
balejo01,John,Bale,John Robert
balenmi01,Mike,Balenti,Michael Richard
balenwl01,Wladimir,Balentien,Wladimir Ramon
balesco01,Collin,Balester,Collin Thomas
balesle01,Lee,Bales,Wesley Owen
balfogr01,Grant,Balfour,Grant Robert
ballaje01,Jeff,Ballard,Jeffrey Scott
ballar01,Art,Ball,Arthur
balleja01,Jay,Baller,Jay Scott
ballepe01,Pelham,Ballenger,Pelham Ashby
ballima01,Mark,Ballinger,Mark Alan
ballje01,Jeff,Ball,Jeffery D.
ballji01,Jim,Ball,James Chandler
ballne01,Neal,Ball,Cornelius
ballowi01,Win,Ballou,Noble Winfred
balsato01,Tony,Balsamo,Anthony Fred
bambege01,George,Bamberger,George Irvin
bambeha01,Hal,Bamberger,Harold Earl
banckst01,Studs,Bancker,John V.
bancrda01,Dave,Bancroft,David James
bancrfr99,Frank,Bancroft,Frank Carter
bandoch01,Chris,Bando,Christopher Michael
bandosa01,Sal,Bando,Salvatore Leonard
bandyje01,Jett,Bandy,Jett Adam
baneed01,Eddie,Bane,Edward Norman
baneydi01,Dick,Baney,Richard Lee
banisje01,Jeff,Banister,Jeffery Todd
bankhda01,Dan,Bankhead,Daniel Robert
bankhsc01,Scott,Bankhead,Michael Scott
banksbi01,Bill,Yerrick,William John
banksbr01,Brian,Banks,Brian Glen
bankser01,Ernie,Banks,Ernest
banksev01,Bill,Bankston,Wilborn Everett
banksge01,George,Banks,George Edward
banksjo01,Josh,Banks,Joshua Charles
bankswe01,Wes,Bankston,Wesley Wade
bankswi01,Willie,Banks,Willie Anthony
bannial01,Alan,Bannister,Alan
bannibr01,Brian,Bannister,Brian Patrick
bannifl01,Floyd,Bannister,Floyd Franklin
banniji01,Jim,Banning,James M.
bannoji01,Jimmy,Bannon,James Henry
bannoto01,Tom,Bannon,Thomas Edward
bantaja01,Jack,Banta,Jackie Kay
bantzbr01,Brandon,Bantz,Brandon
banuema01,Manny,Banuelos,Manuel
baptitr01,Travis,Baptist,Travis Steven
barajro01,Rod,Barajas,Rodrigo Richard
barbajo01,Johnny,Barbato,John Edward
barbare01,Red,Barbary,Donald Odell
barbawa01,Walter,Barbare,Walter Lawrence
barbebr01,Bret,Barberie,Bret Edward
barbebr02,Brian,Barber,Brian Scott
barbech01,Charlie,Barber,Charles D.
barbeda01,Dave,Barbee,David Monroe
barbefr01,Frank,Barberich,Frank Frederick
barbeja01,Jap,Barbeau,William Joseph
barbest01,Steve,Barber,Stephen David
barbest02,Steve,Barber,Steven Lee
barbetu01,Turner,Barber,Tyrus Turner
barbiji01,Jim,Barbieri,James Patrick
barcelo01,Lorenzo,Barcelo,Lorenzo Antonio
barclcu01,Curt,Barclay,Curtis Cordell
barclge01,George,Barclay,George Oliver
bardda01,Daniel,Bard,Daniel Paul
bardebr01,Brian,Barden,Brian David
bardjo01,Josh,Bard,Joshua David
barera01,Ray,Bare,Raymond Douglas
barfije01,Jesse,Barfield,Jesse Lee
barfijo01,John,Barfield,John David
barfijo02,Josh,Barfield,Joshua LaRoy
barfocl01,Clyde,Barfoot,Clyde Raymond
bargagr01,Greg,Bargar,Greg Robert
bargecy01,Cy,Barger,Eros Bolivar
barkbr01,Brian,Bark,Brian Stuart
barkeal01,Al,Barker,Alfred L.
barkean01,Andy,Barkett,Andrew Jon
barkegl01,Glen,Barker,Glen F.
barkeke01,Kevin,Barker,Kevin Stewart
barkele01,Len,Barker,Leonard Harold
barkera01,Ray,Barker,Raymond Herrell
barkeri01,Richie,Barker,Richard Frank
barkese01,Sean,Barker,Sean Reed
barklbr01,Brian,Barkley,Brian Edward
barklje01,Jeff,Barkley,Jeffrey Carver
barklre01,Red,Barkley,John Duncan
barklsa01,Sam,Barkley,Samuel W.
barlial99,Al,Barlick,Albert Joseph
barlomi01,Mike,Barlow,Michael Roswell
barloto01,Tom,Barlow,Thomas H.
barmebr01,Bruce,Barmes,Bruce Raymond
barmecl01,Clint,Barmes,Clint Harold
barnaba01,Babe,Barna,Herbert Paul
barnach01,Charlie,Barnabe,Charles Edward
barneau01,Austin,Barnes,Austin Scott
barnebi01,Bill,Barnes,William Horace
barnebo01,Bob,Barnes,Robert Avery
barnebr01,Brian,Barnes,Brian Keith
barnebr02,Brandon,Barnes,Brandon Michael
barneda01,Darwin,Barney,Darwin James Kunane
barneda02,Danny,Barnes,Daniel J.
barneed01,Ed,Barney,Edmund J.
barneep01,Eppie,Barnes,Everett Duane
barnefr01,Frank,Barnes,Frank Samuel
barnefr02,Frank,Barnes,Frank
barneho01,Honey,Barnes,John Francis
barneja01,Jacob,Barnes,Jacob Andrew
barneje01,Jesse,Barnes,Jesse Lawrence
barnejo01,John,Barnes,John Delbert
barneju01,Junie,Barnes,Junie Shoaf
barnela01,Larry,Barnes,Larry Richard
barnelu01,Lute,Barnes,Luther Owens
barnema01,Matt,Barnes,Matthew D.
barnere01,Red,Barnes,Emile Deering
barnere02,Rex,Barney,Rex Edward
barneri01,Rich,Barnes,Richard Monroe
barnero01,Ross,Barnes,Charles Roscoe
barnesa01,Sam,Barnes,Samuel Thomas
barnesc01,Scott,Barnes,Scott Michael
barnesk01,Skeeter,Barnes,William Henry
barneto01,Tony,Barnette,Anthony Lee
barnevi01,Virgil,Barnes,Virgil Jennings
barnhcl01,Clyde,Barnhart,Clyde Lee
barnhed01,Edgar,Barnhart,Edgar Vernon
barnhle01,Les,Barnhart,Leslie Earl
barnhtu01,Tucker,Barnhart,Tucker Jackson
barnhvi01,Vic,Barnhart,Victor Dee
barnibi01,Billy,Barnie,William Harrison
barnige01,George,Barnicle,George Bernard
barnoed01,Ed,Barnowski,Edward Anthony
barnwch01,Chris,Barnwell,Christopher Edward
barojsa01,Salome,Barojas,Salome
baronda01,Daniel,Barone,Daniel Edward
barondi01,Dick,Barone,Richard Anthony
baronst01,Steve,Baron,Steven Phillip
barracu01,Cuno,Barragan,Facundo Anthony
barrage01,German,Barranca,German
barraky01,Kyle,Barraclough,Kyle David
barrbo01,Bob,Barr,Robert McClelland
barrbo02,Bob,Barr,Robert Alexander
barre01,John,Barrett,John
barreaa01,Aaron,Barrett,Aaron James
barrebi01,Bill,Barrett,William
barrebi02,Bill,Barrett,William Joseph
barrebo01,Bob,Barrett,Robert Schley
barredi01,Dick,Barrett,Tracy Souter
barrefr01,Frank,Barrett,Francis Joseph
barreja01,Jake,Barrett,Jake Dalton
barreji01,Jimmy,Barrett,James Erigena
barrejo01,Johnny,Barrett,John Joseph
barrema01,Marty,Barrett,Martin F.
barrema02,Marty,Barrett,Martin Glenn
barremi01,Michael,Barrett,Michael Patrick
barrere01,Red,Barrett,Charles Henry
barreti01,Tim,Barrett,Timothy Wayne
barreto01,Tom,Barrett,Thomas Loren
barrifr01,Francisco,Barrios,Francisco Javier
barrijo01,Jose,Barrios,Jose Manuel
barrima01,Manuel,Barrios,Manuel Antonio
barriyh01,Yhonathan,Barrios,Yhonathan
barrji01,Jim,Barr,James Leland
barrocu01,Cuke,Barrows,Roland
barroed99,Ed,Barrow,Edward Grant
barrofr01,Frank,Barrows,Franklin Lee
barrofr02,Frank,Barron,Frank John
barrore01,Red,Barron,David Irenus
barroto01,Tony,Barron,Anthony Dirk
barrsc01,Scotty,Barr,Hyder Edward
barrst01,Steve,Barr,Steven Charles
barryed01,Ed,Barry,Edward
barryha01,Hardin,Barry,Hardin
barryja01,Jack,Barry,John Joseph
barryje01,Jeff,Barry,Jeffrey Finas
barryke01,Kevin,Barry,Kevin Thomas
barryri01,Rich,Barry,Richard Donovan
barrysh01,Shad,Barry,John C.
barryto01,Tom,Barry,Thomas Arthur
bartedi01,Dick,Bartell,Richard William
barteki01,Kimera,Bartee,Kimera Anotchi
barthbo01,Bob,Barthelson,Robert Edward
barthji01,Jimmy,Barthmaier,James Richard
barthjo01,John,Barthold,John Francis
barthle01,Les,Bartholomew,Lester Justin
bartito01,Tony,Bartirome,Anthony Joseph
bartlbi01,Bill,Bartley,William Jackson
bartlbo01,Boyd,Bartley,Boyd Owen
bartlir01,Irv,Bartling,Henry Irving
bartlja01,Jason,Bartlett,Jason Alan
bartobo01,Bob,Barton,Robert Wilbur
bartobr01,Brian,Barton,Brian Deon
bartocl01,Cliff,Bartosh,Clifford Paul
bartoda01,Dave,Bartosch,David Robert
bartoda02,Daric,Barton,Daric William
bartoha01,Harry,Barton,Harry Lamb
bartosh01,Shawn,Barton,Shawn Edward
bartovi01,Vince,Barton,Vincent David
bartsch01,Charlie,Bartson,Charles Franklin
barziph01,Philip,Barzilla,Philip Joseph
basakch01,Chris,Basak,Christopher Joseph
basgamo01,Monty,Basgall,Romanus
bashaal01,Al,Bashang,Albert C.
bashowa01,Walt,Bashore,Walter Franklin
basined01,Eddie,Basinski,Edwin Frank
baskeji01,Jim,Baskette,James Blaine
bassan01,Anthony,Bass,Anthony Edward
bassbr01,Brian,Bass,Brian Michael
bassdi01,Dick,Bass,Richard William
bassdo01,Doc,Bass,William Capers
bassech01,Charley,Bassett,Charles Edwin
bassich01,Chris,Bassitt,Christopher M.
bassjo01,John,Bass,John Elias
basske01,Kevin,Bass,Kevin Charles
bassljo01,Johnny,Bassler,John Landis
bassno01,Norm,Bass,Norman Delaney
bassra01,Randy,Bass,Randy William
bastaan01,Antonio,Bastardo,Antonio Francisco
bastich01,Charlie,Bastian,Charles A.
batchem01,Emil,Batch,Emil
batchjo01,Joe,Batchelder,Joseph Edward
batchri01,Rich,Batchelor,Richard Anthony
batemjo01,John,Bateman,John Alvin
batesaa01,Aaron,Bates,Aaron
batesbi01,Billy,Bates,William Derrick
batesbu01,Bud,Bates,Hubert Edgar
batesch01,Charlie,Bates,Charles William
batesde01,Del,Bates,Delbert Oakley
batesdi01,Dick,Bates,Charles Richard
batesfr01,Frank,Bates,Creed Napoleon
batesja01,Jason,Bates,Jason Charles
batesjo01,John,Bates,John William
batesjo02,Johnny,Bates,John William
batesra01,Ray,Bates,Raymond
bathebi01,Bill,Bathe,William David
batiske01,Kevin,Batiste,Kevin Wade
batiski01,Kim,Batiste,Kimothy Emil
batismi01,Miguel,Batista,Miguel Jerez
batisra01,Rafael,Batista,Rafael
batisto01,Tony,Batista,Leocadio Francisco
batscbi01,Bill,Batsch,William McKinley
battala01,Larry,Battam,Lawrence
batteea01,Earl,Battey,Earl Jesse
battege01,George,Batten,George Burnett
battijo01,Joe,Battin,Joseph V.
battlal01,Allen,Battle,Allen Zelmo
battlho01,Howard,Battle,Howard Dion
battlji01,Jim,Battle,James Milton
battoch01,Chris,Batton,Christopher Sean
battsma01,Matt,Batts,Matthew Daniel
baueral01,Al,Bauer,Albert
bauerha01,Hank,Bauer,Henry Albert
bauerlo01,Lou,Bauer,Louis Walter
bauerri01,Rick,Bauer,Richard Edward
bauerru01,Russ,Bauers,Russell Lee
bauertr01,Trevor,Bauer,Trevor Andrew
baughju01,Justin,Baughman,Justin Reis
baumabu01,Buddy,Baumann,George Charles
baumafr01,Frank,Baumann,Frank Matt
baumapa01,Paddy,Baumann,Charles John
baumeji01,Jim,Baumer,James Sloan
baumgge01,George,Baumgardner,George Washington
baumgha01,Harry,Baumgartner,Harry Edward
baumgjo01,John,Baumgartner,John Edward
baumgro01,Ross,Baumgarten,Ross
baumgst01,Stan,Baumgartner,Stanwood Fulton
baumhfr01,Frank,Baumholtz,Frank Conrad
bausege01,George,Bausewine,George W.
bautaed01,Ed,Bauta,Eduardo
bautida01,Danny,Bautista,Daniel
bautide01,Denny,Bautista,Denny M.
bautijo01,Jose,Bautista,Jose Joaquin
bautijo02,Jose,Bautista,Jose Antonio
baxesji01,Jim,Baxes,Dimitrios Speros
baxesmi01,Mike,Baxes,Michael
baxtemi01,Mike,Baxter,Michael Joseph
baxtemo01,Moose,Baxter,John Morris
bayha01,Harry,Bay,Harry Elbert
bayja01,Jason,Bay,Jason Raymond
bayledi01,Dick,Bayless,Harry Owen
baylijo01,Jonah,Bayliss,Jonah James
baylodo01,Don,Baylor,Don Edward
baynebi01,Bill,Bayne,William Lear
bazaryo01,Yorman,Bazardo,Yorman Michael
beachbr01,Brandon,Beachy,Brandon Alan
beachja01,Jack,Beach,Stonewall Jackson
beallbo01,Bob,Beall,Robert Brooks
bealljo01,Johnny,Beall,John Woolf
beallwa01,Walter,Beall,Walter Esau
bealsto01,Tommy,Beals,Thomas Lamb
beamal01,Alex,Beam,Alexander Rodger
beamer01,Ernie,Beam,Ernest Joseph
beamoch01,Charlie,Beamon,Charles Alonzo
beamoch02,Charlie,Beamon,Charles Alonzo
beamotr01,Trey,Beamon,Clifford
beamtj01,T. J.,Beam,Theodore Lester
beanbe01,Belve,Bean,Beveric Benton
beanbi01,Bill,Bean,William Daro
beanco01,Colter,Bean,Randall Colter
beanebi01,Billy,Beane,William Lamar
beanjo01,Joe,Bean,Joseph William
beardda01,Dave,Beard,Charles David
beardge01,Gene,Bearden,Henry Eugene
beardmi01,Mike,Beard,Michael Richard
beardol01,Ollie,Beard,Oliver Perry
beardra01,Ralph,Beard,Ralph William
beardte01,Ted,Beard,Cramer Theodore
bearega01,Gary,Beare,Gary Ray
bearnla01,Larry,Bearnarth,Lawrence Donald
bearske01,Kevin,Bearse,Kevin Gerard
beaslch01,Chris,Beasley,Christopher Charles
beaslle01,Lew,Beasley,Lewis Paige
beatied01,Ed,Beatin,Ebenezer Ambrose
beatlda01,Dave,Beadle,David A.
beatope01,Pedro,Beato,Pedro
beattbl01,Blaine,Beatty,Gordon Blaine
beattde01,Desmond,Beatty,Desmond Aloysius
beattji01,Jim,Beattie,James Louis
beaucji01,Jim,Beauchamp,James Edward
beaumgi01,Ginger,Beaumont,Clarence Howeth
beavabl01,Blake,Beavan,Blake William
beaveed01,Edward,Beavens,Edward P.
beazljo01,Johnny,Beazley,John Andrew
becanbu01,Buck,Becannon,James Melvin
bechlst01,Steve,Bechler,Steven Scott
bechtge01,George,Bechtel,George W.
beckbo01,Boom-Boom,Beck,Walter William
beckch01,Chad,Beck,Chad Lee
beckch02,Chris,Beck,Christopher Michael
beckcl01,Clyde,Beck,Clyde Eugene
beckebe01,Beals,Becker,David Beals
beckebo01,Bob,Becker,Robert Charles
beckech01,Charlie,Becker,Charles Schlagel
beckegl01,Glenn,Beckert,Glenn Alfred
beckehe01,Heinie,Beckendorf,Henry Ward
beckehe02,Heinz,Becker,Heinz Reinhard
beckejo01,Joe,Becker,Joseph Edward
beckejo02,Josh,Beckett,Joshua Patrick
beckema01,Marty,Becker,Martin Henry
becker01,Erve,Beck,Ervin F.
beckeri01,Rich,Becker,Richard Godhard
beckero01,Robbie,Beckett,Robert Joseph
beckfr01,Frank,Beck,Frank J.
beckfr02,Fred,Beck,Frederick Thomas
beckge01,George,Beck,Ernest George Bernard
beckhgo01,Gordon,Beckham,James Gordon
beckhti01,Tim,Beckham,Timothy Lamar
becklja01,Jake,Beckley,Jacob Peter
beckmbi01,Bill,Beckmann,William Aloysius
beckmji01,Jim,Beckman,James Joseph
beckri01,Rich,Beck,Richard Henry
beckro01,Rod,Beck,Rodney Roy
beckwjo01,Joe,Beckwith,Thomas Joseph
beckzi01,Zinn,Beck,Zinn Bertram
becquju01,Julio,Becquer,Julio
bedarer01,Erik,Bedard,Erik Joseph
bedelho01,Howie,Bedell,Howard William
bedfoge01,Gene,Bedford,William Eugene
bedgoph01,Phil,Bedgood,Phillip Burlette
bediehu01,Hugh,Bedient,Hugh Carpenter
bednaan01,Andy,Bednar,Andrew Jackson
bedroca01,Cam,Bedrosian,Cameron Rock
bedrost01,Steve,Bedrosian,Stephen Wayne
beebefr01,Fred,Beebe,Frederick Leonard
beeched01,Ed,Beecher,Edward Harry
beeched02,Ed,Biecher,Edward
beechma01,Matt,Beech,Lucas Matthew
beechro01,Roy,Beecher,Leroy
beeleda01,Dallas,Beeler,Dallas James
beelejo01,Jodie,Beeler,Joseph Sam
beenean01,Andy,Beene,Ramon Andrew
beenefr01,Fred,Beene,Freddy Ray
beerscl01,Clarence,Beers,Clarence Scott
beggsjo01,Joe,Beggs,Joseph Stanley
begleed01,Ed,Bagley,Edward H.
beglege01,Gene,Bagley,Eugene T.
begleji01,Jim,Begley,James Lawrence
behanpe01,Petie,Behan,Charles Frederick
behelst01,Steve,Behel,Stephen Arnold Douglas
behenri01,Rick,Behenna,Richard Kipp
behneme01,Mel,Behney,Melvin Brian
behrmha01,Hank,Behrman,Henry Bernard
beimejo01,Joe,Beimel,Joseph Ronald
beirnke01,Kevin,Beirne,Kevin Patrick
bejmaol01,Ollie,Bejma,Aloysius Frank
belanma01,Mark,Belanger,Mark Henry
belarwa01,Wayne,Belardi,Carroll Wayne
belchke01,Kevin,Belcher,Kevin Donnell
belchti01,Tim,Belcher,Timothy Wayne
beldeir01,Ira,Belden,Ira Allison
belfimi01,Mike,Belfiore,Michael John
belinbo01,Bo,Belinsky,Robert
belinst01,Stan,Belinda,Stanley Peter
belisma01,Matt,Belisle,Matthew Thomas
belisro01,Ronald,Belisario,Ronald J.
belitto01,Todd,Belitz,Todd Stephen
belivje01,Jeff,Beliveau,Jeffrey Ryan
belkti01,Tim,Belk,Timothy William
bellaan01,Andrew,Bellatti,Andrew James
bellast01,Steve,Bellan,Stephen B.
bellaze01,Zeke,Bella,John
bellbe01,Beau,Bell,Roy Chester
bellbi01,Bill,Bell,William Samuel
bellbu01,Buddy,Bell,David Gus
bellch01,Charlie,Bell,Charles C.
bellco99,Cool Papa,Bell,James Thomas
bellda01,David,Bell,David Michael
bellde01,Derek,Bell,Derek Nathaniel
belleal01,Albert,Belle,Albert Jojuan
beller01,Eric,Bell,Eric Alvin
bellfe01,Fern,Bell,Fernando Jerome Lee
bellfr01,Frank,Bell,Frank Gustav
bellga01,Gary,Bell,Wilbur Gary
bellge01,George,Bell,George Glenn
bellge02,George,Bell,George Antonio
bellgu01,Gus,Bell,David Russell
bellhe01,Heath,Bell,Heath Justin
bellhi01,Hi,Bell,Herman S.
bellhma01,Mark,Bellhorn,Mark Christian
bellicl01,Clay,Bellinger,Clayton Daniel
bellira01,Rafael,Belliard,Rafael Leonidas
belliro01,Ronnie,Belliard,Ronald
bellja01,Jay,Bell,Jay Stuart
bellje01,Jerry,Bell,Jerry Houston
belljo01,Josh,Bell,Joshua Lee
belljo02,Josh,Bell,Joshua Evan
bellju01,Juan,Bell,Juan
bellke01,Kevin,Bell,Kevin Robert
bellle01,Les,Bell,Lester Rowland
bellmi01,Mike,Bell,Michael Allen
bellmi02,Mike,Bell,Michael John
bellmja01,Jack,Bellman,John Hutchins
belloed01,Edwin,Bellorin,Edwin Daniel
belloro01,Rob,Belloir,Robert Edward
bellra01,Ralph,Bell,Ralph Albert
bellro01,Rob,Bell,Robert Allen
bellru01,Rudy,Bell,Jack
bellte01,Terry,Bell,Terence William
belltr01,Trevor,Bell,Trevor Daniel
belnovi01,Vince,Belnome,Vincent Michael
belowdu01,Duane,Below,Duane Arthur
beltbr01,Brandon,Belt,Brandon Kyle
beltrad01,Adrian,Beltre,Adrian
beltrca01,Carlos,Beltran,Carlos Ivan
beltren01,Engel,Beltre,Engel Manuel
beltres01,Esteban,Beltre,Esteban
beltrfr01,Francis,Beltran,Francis LeBron
beltrom01,Omar,Beltre,Omar
beltrri01,Rigo,Beltran,Rigoberto
bemisha01,Harry,Bemis,Harry Parker
benarma01,Marvin,Benard,Marvin Larry
benavfr01,Freddie,Benavides,Alfredo
benchjo01,Johnny,Bench,Johnny Lee
bendech01,Chief,Bender,Charles Albert
benedar01,Art,Benedict,Arthur Melville
benedbr01,Bruce,Benedict,Bruce Edwin
benesal01,Alan,Benes,Alan Paul
benesan01,Andy,Benes,Andrew Charles
benesjo01,Joe,Benes,Joseph Anthony
bengera01,Ray,Benge,Raymond Adelphia
bengobe01,Benny,Bengough,Bernard Oliver
beninan01,Andrew,Benintendi,Andrew S.
beniqju01,Juan,Beniquez,Juan Jose
benitar01,Armando,Benitez,Armando German
benitya01,Yamil,Benitez,Yamil Antonio
benjami01,Mike,Benjamin,Michael Paul
benjast01,Stan,Benjamin,Alfred Stanley
bennech01,Charlie,Bennett,Charles Wesley
benneda01,Dave,Bennett,David Hans
bennede01,Dennis,Bennett,Dennis John
benneer01,Erik,Bennett,Erik Hans
bennefr01,Frank,Bennett,Francis Allen
bennefr02,Fred,Bennett,James Fred
bennega01,Gary,Bennett,Gary David
bennehe01,Herschel,Bennett,Herschel Emmett
benneik01,Ike,Benners,Isaac B.
benneje01,Jeff,Bennett,David Jeffrey
bennejo01,Joe,Bennett,Joseph Rosenblum
bennejo02,Joel,Bennett,Joel Todd
bennepu01,Pug,Bennett,Justin Titus
bennesh01,Shayne,Bennett,Shayne Anthony
bennhe01,Henry,Benn,Henry Omer
benoijo01,Joaquin,Benoit,Joaquin Antonio
bensoal01,Allen,Benson,Allen Wilbert
bensojo01,Joe,Benson,William Joseph
bensokr01,Kris,Benson,Kristen James
bensove01,Vern,Benson,Vernon Adair
bentlcy01,Cy,Bentley,Clytus George
bentlja01,Jack,Bentley,John Needles
bentoal01,Al,Benton,John Alton
bentobu01,Butch,Benton,Alfred Lee
bentola01,Larry,Benton,Lawrence James
bentora01,Rabbit,Benton,Stanley W.
bentoru01,Rube,Benton,John Cleave
bentosi01,Sid,Benton,Sidney Wright
bentzch01,Chad,Bentz,Chad Robert
benzito01,Todd,Benzinger,Todd Eric
benzjo01,Joe,Benz,Joseph Louis
berarjo01,Johnny,Berardino,John
berbelo01,Lou,Berberet,Louis Joseph
berblje01,Jeff,Berblinger,Jeffrey James
bereja01,Jason,Bere,Jason Phillip
berenbr01,Bruce,Berenyi,Bruce Michael
berenju01,Juan,Berenguer,Juan Bautista
beresja01,James,Beresford,James Richard
bergaau01,Augie,Bergamo,August Samuel
bergda01,Dave,Berg,David Scott
bergebi01,Bill,Bergen,William Aloysius
bergebo01,Boze,Berger,Louis William
bergebr01,Brandon,Berger,Brandon Charles
bergebr02,Brad,Bergesen,Bradley Steven
bergecl01,Clarence,Berger,Clarence Edward
bergehe01,Heinie,Berger,Charles Carl
bergejo01,Joe,Berger,Joseph August
bergejo02,Johnny,Berger,John Henne
bergema01,Marty,Bergen,Martin
bergepe01,Peter,Bergeron,Peter Francis
bergetu01,Tun,Berger,John Henry
bergewa01,Wally,Berger,Walter Anton
berghjo01,John,Bergh,John Baptist
berghma01,Marty,Berghammer,Martin Andrew
bergju01,Justin,Berg,Justin Christopher
bergmal01,Al,Bergman,Alfred Henry
bergmch01,Christian,Bergman,Christian Stanford
bergmda01,Dave,Bergman,David Bruce
bergmdu01,Dusty,Bergman,Dustin Michael
bergmja01,Jason,Bergmann,Jason Chris
bergmo01,Moe,Berg,Morris
bergmse01,Sean,Bergman,Sean Frederick
bergowi01,William,Bergolla,William Jose
berkefr01,Frank,Berkelbach,Frank Pierce
berkeja01,Jason,Berken,Jason Thomas
berkena01,Nate,Berkenstock,Nathan
berkmla01,Lance,Berkman,William Lance
berlyja01,Jack,Berly,John Chambers
bermabo01,Bob,Berman,Robert Leon
bernacu01,Curt,Bernard,Curtis Henry
bernadw01,Dwight,Bernard,Dwight Vern
bernajo01,Joe,Bernard,Joseph Carl
bernaro01,Roger,Bernadina,Rogearvin Argelo
bernato01,Tony,Bernazard,Antonio
bernavi01,Victor,Bernal,Victor Hugo
bernead01,Adam,Bernero,Adam Gino
bernhbi01,Bill,Bernhard,William Henry
bernhju01,Juan,Bernhardt,Juan Ramon
bernhwa01,Walter,Bernhardt,Walter Jacob
bernica01,Carlos,Bernier,Carlos
bernido01,Doug,Bernier,Douglas Howell
berojo01,Johnny,Bero,John George
berrada01,Dale,Berra,Dale Anthony
berrade01,Dennis,Berran,Dennis Martin
berrayo01,Yogi,Berra,Lawrence Peter
berrera01,Ray,Berres,Raymond Frederick
berrijo01,Jose,Berrios,Jose Orlando
berroan01,Angel,Berroa,Angel Maria
berroge01,Geronimo,Berroa,Geronimo Emiliano Letta
berrych01,Charlie,Berry,Charles Joseph
berrych02,Charlie,Berry,Charles Francis
berrycl01,Claude,Berry,Claude Elzy
berryda01,Damon,Berryhill,Damon Scott
berryjo01,Joe,Berry,Joseph Howard
berryjo02,Joe,Berry,Joseph Howard
berryjo03,Joe,Berry,Jonas Arthur
berryke01,Ken,Berry,Allen Kent
berryne01,Neil,Berry,Cornelius John
berryqu01,Quintin,Berry,Quintin Lonell
berryse01,Sean,Berry,Sean Robert
berryto01,Tom,Berry,Thomas Haney
bertafr01,Frank,Bertaina,Frank Louis
bertedi01,Dick,Bertell,Richard George
berteha01,Harry,Berte,Harry Thomas
berthha01,Harry,Berthrong,Henry Washburn
bertomi01,Mike,Bertotti,Michael David
bertore01,Reno,Bertoia,Pierino Peter
bertrle01,Lefty,Bertrand,Roman Mathias
beruman01,Andres,Berumen,Andres
